"com,secondsale)/i/the-great-tales-of-middle-earth-children-of-h-rin-beren-and-l-thien-and-the-fall-of-gondolin/9780358003915",https://www.secondsale.com/i/the-great-tales-of-middle-earth-children-of-h-rin-beren-and-l-thien-and-the-fall-of-gondolin/9780358003915,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-great-tales-of-middle-earth-children-of-h-rin-beren-and-l-thien-and-the-fall-of-gondolin/9780358003915,"",2021-01-19T17:05:32.000-08:00,200,"",PNTVHUSAWMNCLYOFB5DX2WA65WDT3VYB,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703519843.24/warc/CC-MAIN-20210119232006-20210120022006-00560.warc.gz,986587081,24672,1610703519843.24
"com,secondsale)/i/the-greatest-gift-a-christmas-tale/9781476778860",https://www.secondsale.com/i/the-greatest-gift-a-christmas-tale/9781476778860,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-greatest-gift-a-christmas-tale/9781476778860,"",2021-01-15T16:44:43.000-08:00,200,"",E3O6TK5PL45X7EFQ26M6SRWB3AWHTAVQ,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703497681.4/warc/CC-MAIN-20210115224908-20210116014908-00265.warc.gz,1004325474,26306,1610703497681.4
"com,secondsale)/i/the-greatest-stories-never-told-100-tales-from-history-to-astonish-bewilder-and-stupefy/9780060014018",https://www.secondsale.com/i/the-greatest-stories-never-told-100-tales-from-history-to-astonish-bewilder-and-stupefy/9780060014018,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-greatest-stories-never-told-100-tales-from-history-to-astonish-bewilder-and-stupefy/9780060014018,"",2021-01-15T22:17:37.000-08:00,200,"",YKA6VWQANBOK54UG7NQ5XOUE5RFMPSUA,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703500028.5/warc/CC-MAIN-20210116044418-20210116074418-00275.warc.gz,988247126,25480,1610703500028.5
"com,secondsale)/i/the-greatest-survival-stories-of-all-time-true-tales-of-people-cheating-death-when-trapped-in-a-cave-adrift-at-sea-lost-in-the-forest-stranded-on/9781612439082",https://www.secondsale.com/i/the-greatest-survival-stories-of-all-time-true-tales-of-people-cheating-death-when-trapped-in-a-cave-adrift-at-sea-lost-in-the-forest-stranded-on/9781612439082,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-greatest-survival-stories-of-all-time-true-tales-of-people-cheating-death-when-trapped-in-a-cave-adrift-at-sea-lost-in-the-forest-stranded-on/9781612439082,"",2021-01-21T04:23:59.000-08:00,200,"",Y5ZARW4GYE7OCAPLGIRX3SVJYJH3SS7O,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703524743.61/warc/CC-MAIN-20210121101406-20210121131406-00209.warc.gz,987283572,25630,1610703524743.61
"com,secondsale)/i/the-green-witch-your-complete-guide-to-the-natural-magic-of-herbs-flowers-essential-oils-and-more/9781507204719",https://www.secondsale.com/i/the-green-witch-your-complete-guide-to-the-natural-magic-of-herbs-flowers-essential-oils-and-more/9781507204719,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-green-witch-your-complete-guide-to-the-natural-magic-of-herbs-flowers-essential-oils-and-more/9781507204719,"",2021-01-18T07:22:32.000-08:00,200,"",KNXX6EOZ22H2BPY6BJJN4NM4M3QWU3TV,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703514796.13/warc/CC-MAIN-20210118123320-20210118153320-00192.warc.gz,974326177,26489,1610703514796.13
"com,secondsale)/i/the-greyhound-a-treatise-on-the-art-of-breeding-rearing-and-training-greyhounds-for-public-running-their-diseases-and-treatment-containing-also/9781445505473",https://www.secondsale.com/i/the-greyhound-a-treatise-on-the-art-of-breeding-rearing-and-training-greyhounds-for-public-running-their-diseases-and-treatment-containing-also/9781445505473,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-greyhound-a-treatise-on-the-art-of-breeding-rearing-and-training-greyhounds-for-public-running-their-diseases-and-treatment-containing-also/9781445505473,"",2021-01-24T10:49:46.000-08:00,200,"",RYHSSWYZSX6ZQ35Z5AK6IHVZTJREPCM4,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703550617.50/warc/CC-MAIN-20210124173052-20210124203052-00025.warc.gz,1004968104,26134,1610703550617.50
"com,secondsale)/i/the-greyhound-breeding-coursing-racing-etc/9781846640490",https://www.secondsale.com/i/the-greyhound-breeding-coursing-racing-etc/9781846640490,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-greyhound-breeding-coursing-racing-etc/9781846640490,"",2021-01-16T01:10:16.000-08:00,200,"",GCM3EDECR4BBNSKL3XFR7OJ5ESSNNPMY,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703505861.1/warc/CC-MAIN-20210116074510-20210116104510-00572.warc.gz,991990768,26570,1610703505861.1
"com,secondsale)/i/the-group-therapy-card-deck-cbt-dbt-act-and-positive-psychology-tips-and-tools/9781683732952",https://www.secondsale.com/i/the-group-therapy-card-deck-cbt-dbt-act-and-positive-psychology-tips-and-tools/9781683732952,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-group-therapy-card-deck-cbt-dbt-act-and-positive-psychology-tips-and-tools/9781683732952,"",2021-01-20T23:59:47.000-08:00,200,"",64X4WJPJMWMPQWAFXMJZ7K5BZF5UYHTZ,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703524270.28/warc/CC-MAIN-20210121070324-20210121100324-00544.warc.gz,972270574,22362,1610703524270.28
"com,secondsale)/i/the-growth-mindset-classroom-ready-resource-book-a-teacher-s-toolkit-for-encouraging-grit-and-resilience-in-all-students/9781646040445",https://www.secondsale.com/i/the-growth-mindset-classroom-ready-resource-book-a-teacher-s-toolkit-for-encouraging-grit-and-resilience-in-all-students/9781646040445,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-growth-mindset-classroom-ready-resource-book-a-teacher-s-toolkit-for-encouraging-grit-and-resilience-in-all-students/9781646040445,"",2021-01-24T18:41:00.000-08:00,200,"",L27ZF2OJVBBQDRPIVVR2WZSN6JOF7PMG,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703561996.72/warc/CC-MAIN-20210124235054-20210125025054-00161.warc.gz,971000600,26313,1610703561996.72
"com,secondsale)/i/the-growth-mindset-coach-a-teacher-s-month-by-month-handbook-for-empowering-students-to-achieve/9781612436012",https://www.secondsale.com/i/the-growth-mindset-coach-a-teacher-s-month-by-month-handbook-for-empowering-students-to-achieve/9781612436012,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-growth-mindset-coach-a-teacher-s-month-by-month-handbook-for-empowering-students-to-achieve/9781612436012,"",2021-01-21T11:08:12.000-08:00,200,"",H3BPCE4EA3567TXN6DCJPNP3ET2IAUZ5,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703527224.75/warc/CC-MAIN-20210121163356-20210121193356-00229.warc.gz,990234289,26875,1610703527224.75
"com,secondsale)/i/the-growth-mindset-playbook-a-teacher-s-guide-to-promoting-student-success/9781612436876",https://www.secondsale.com/i/the-growth-mindset-playbook-a-teacher-s-guide-to-promoting-student-success/9781612436876,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-growth-mindset-playbook-a-teacher-s-guide-to-promoting-student-success/9781612436876,"",2021-01-17T11:57:37.000-08:00,200,"",RJ4ARRGOWLYJ2KKUDJ3ZHUW4PJOKMFV7,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703513144.48/warc/CC-MAIN-20210117174558-20210117204558-00011.warc.gz,982642813,26190,1610703513144.48
"com,secondsale)/i/the-guest-list/9780062868930",https://www.secondsale.com/i/the-guest-list/9780062868930,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-guest-list/9780062868930,"",2021-01-23T03:46:50.000-08:00,200,"",7HHTPUERYMZH5EI4S6VCBVZHMU2TKQWA,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703537796.45/warc/CC-MAIN-20210123094754-20210123124754-00786.warc.gz,995022622,26245,1610703537796.45
"com,secondsale)/i/the-guinea-pig-handbook/9781438005096",https://www.secondsale.com/i/the-guinea-pig-handbook/9781438005096,www.secondsale.com,com,secondsale,www,"","",com,secondsale.com,com,secondsale.com,https,"",/i/the-guinea-pig-handbook/9781438005096,"",2021-01-18T16:14:34.000-08:00,200,"",2522S2YK74IPVZXCM6RK5H2U6ZAG465Z,text/html,text/html,UTF-8,eng,"",crawl-data/CC-MAIN-2021-04/segments/1610703517159.7/warc/CC-MAIN-20210118220236-20210119010236-00420.warc.gz,986009755,25409,1610703517159.7
